name;is_unsafe;has_unsafe_ops;has_unsupported_input;has_loop_or_iterator
<unix::linux_like::linux::gnu::ntptimeval as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::iw_param as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::x86_64::stack_t as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::dl_phdr_info as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::open_how as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::sockaddr_ll as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::j1939_filter as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::CMSG_FIRSTHDR;true;true;true;false
<unix::linux_like::linux::ptp_perout_request as core::clone::Clone>::clone;false;false;true;false
unix::htons;false;false;false;false
<unix::linux_like::linux::inotify_event as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::seccomp_notif as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::utmpx as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::__timeval as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::arpreq as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::mntent as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::CMSG_NXTHDR;true;true;true;false
unix::linux_like::linux::CPU_COUNT_S;true;false;false;true
unix::linux_like::WIFEXITED;false;false;false;false
<unix::linux_like::linux::sctp_authinfo as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::gnu::tcp_info as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::packet_mreq as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::ff_trigger as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::fsid_t as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::sctp_initmsg as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::tpacket_auxdata as core::clone::Clone>::clone;false;false;true;false
<unix::sigval as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::ucred as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::RT_TOS;true;false;false;false
<unix::linux_like::linux::gnu::nl_mmap_req as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::msqid_ds as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::xdp_umem_reg_v1 as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::BPF_MISCOP;true;false;false;false
<unix::linux_like::linux::tpacket_versions as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::xdp_ring_offset as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::iw_priv_args as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::gnu::<impl unix::linux_like::linux::gnu::b64::x86_64::siginfo_t>::si_stime;true;true;true;false
